Order ID,Order Date,Customer Name,City,State,Sales Rep,Region,Box Type,Unit Price,Quantity,Extended Price,Payment Terms,Order Status
100363,08/02/2025,Heartland Shipping Co,Des Moines,IA,Nicole Fenwick,Southeast,Medium Box,$8.00,"1,325","$10,600.00",Net 30,Shipped
100364,06/09/2026,Cornerstone Supply Co,Richmond,VA,Nicole Fenwick,Midwest,Small Box,$6.00,"1,400","$8,400.00",Net 45,Invoiced
100365,12/26/2025,Ironwood Distribution Inc,Indianapolis,IN,James Peterson,West,Large Box,$12.00,"1,825","$21,900.00",Net 45,Invoiced
100366,05/11/2026,Heartland Shipping Co,Des Moines,IA,Priya Natarajan,Midwest,Large Box,$12.00,"1,250","$15,000.00",Net 30,Shipped
100367,06/21/2026,Coastal Retail Holdings,Charleston,SC,Rachel Ortiz,Southwest,Small Box,$6.00,"1,150","$6,900.00",Net 45,Delivered
100368,03/07/2026,Crescent Manufacturing Group,New Orleans,LA,Priya Natarajan,West,Large Box,$12.00,"1,500","$18,000.00",Net 30,Shipped
100369,02/16/2026,Heartland Shipping Co,Des Moines,IA,David Kim,Northeast,Medium Box,$8.00,"1,150","$9,200.00",Net 30,Delivered
100370,04/14/2026,Atlantic Coast Distributors,Norfolk,VA,James Peterson,Southwest,Small Box,$6.00,"1,500","$9,000.00",Net 30,Invoiced
100371,03/08/2026,Midwest Supply Chain Inc,Chicago,IL,Brian Castillo,Northeast,Large Box,$12.00,"1,300","$15,600.00",Net 30,Delivered
100372,11/25/2025,Midwest Supply Chain Inc,Chicago,IL,James Peterson,West,Small Box,$6.00,"1,800","$10,800.00",Net 60,Delivered
100373,08/27/2025,Heartland Shipping Co,Des Moines,IA,Angela Brooks,West,Medium Box,$8.00,"1,550","$12,400.00",Net 60,Shipped
100374,02/11/2026,Silverline Consumer Brands,Denver,CO,Rachel Ortiz,Northeast,Small Box,$6.00,"1,850","$11,100.00",Net 45,Delivered
100375,07/17/2025,Lakeshore Packaging Solutions,Milwaukee,WI,David Kim,Northeast,Medium Box,$8.00,"1,875","$15,000.00",Due on Receipt,Invoiced
100376,10/30/2025,Summit Manufacturing LLC,Pittsburgh,PA,Brian Castillo,Midwest,Small Box,$6.00,"1,625","$9,750.00",Net 45,Shipped
100377,09/10/2025,Metro Fulfillment Services,Newark,NJ,Tom Sullivan,Northeast,Small Box,$6.00,"1,350","$8,100.00",Net 45,Invoiced
100378,09/25/2025,Cascade Industrial Supply,Portland,OR,Angela Brooks,Midwest,Small Box,$6.00,"1,275","$7,650.00",Due on Receipt,Delivered
100379,06/13/2026,Metro Fulfillment Services,Newark,NJ,Priya Natarajan,Southwest,Large Box,$12.00,"1,275","$15,300.00",Net 60,Shipped
100380,09/06/2025,Summit Manufacturing LLC,Pittsburgh,PA,David Kim,Southeast,Small Box,$6.00,"1,400","$8,400.00",Net 30,Invoiced
100381,11/15/2025,Vanguard Retail Supply,Minneapolis,MN,Rachel Ortiz,Southwest,Large Box,$12.00,"1,650","$19,800.00",Net 60,Invoiced
100382,01/23/2026,Atlantic Coast Distributors,Norfolk,VA,Angela Brooks,Midwest,Medium Box,$8.00,"1,975","$15,800.00",Net 30,Invoiced
100383,08/17/2025,Timberline Wholesale Inc,Boise,ID,James Peterson,Midwest,Large Box,$12.00,"1,825","$21,900.00",Net 45,Delivered
100384,02/05/2026,Metro Fulfillment Services,Newark,NJ,James Peterson,Midwest,Medium Box,$8.00,"1,850","$14,800.00",Net 30,Delivered
100385,09/05/2025,Silverline Consumer Brands,Denver,CO,James Peterson,Midwest,Small Box,$6.00,"1,775","$10,650.00",Net 30,Shipped
100386,02/21/2026,Meridian Logistics Group,Columbus,OH,Priya Natarajan,Southwest,Medium Box,$8.00,"1,000","$8,000.00",Due on Receipt,Delivered
100387,06/18/2026,Highland Retail Partners,Salt Lake City,UT,Angela Brooks,Southeast,Medium Box,$8.00,"1,100","$8,800.00",Net 45,Delivered
100388,01/07/2026,Crescent Manufacturing Group,New Orleans,LA,Priya Natarajan,Northeast,Medium Box,$8.00,"1,650","$13,200.00",Net 30,Invoiced
100389,10/28/2025,Lakeshore Packaging Solutions,Milwaukee,WI,Marcus Doyle,Northeast,Large Box,$12.00,"1,225","$14,700.00",Net 30,Shipped
100390,10/24/2025,Atlantic Coast Distributors,Norfolk,VA,James Peterson,Northeast,Large Box,$12.00,"1,700","$20,400.00",Net 30,Shipped
100391,02/02/2026,Timberline Wholesale Inc,Boise,ID,James Peterson,Northeast,Large Box,$12.00,"1,400","$16,800.00",Net 30,Invoiced
100392,08/22/2025,National Fulfillment Partners,Memphis,TN,Angela Brooks,Southeast,Medium Box,$8.00,"1,800","$14,400.00",Net 60,Pending
100393,05/25/2026,Frontier Consumer Supply,Albuquerque,NM,Priya Natarajan,Northeast,Small Box,$6.00,"1,575","$9,450.00",Net 30,Invoiced
100394,02/11/2026,Ironwood Distribution Inc,Indianapolis,IN,Tom Sullivan,Southeast,Medium Box,$8.00,"1,625","$13,000.00",Net 45,Pending
100395,08/14/2025,Riverside Packaging Corp,Cincinnati,OH,Priya Natarajan,Northeast,Small Box,$6.00,"1,750","$10,500.00",Net 30,Processing
100396,12/09/2025,Metro Fulfillment Services,Newark,NJ,Tom Sullivan,Midwest,Small Box,$6.00,"1,075","$6,450.00",Net 30,Invoiced
100397,05/08/2026,Horizon Consumer Goods,Phoenix,AZ,Karen Whitfield,Midwest,Large Box,$12.00,"1,525","$18,300.00",Net 45,Shipped
100398,01/17/2026,Horizon Consumer Goods,Phoenix,AZ,Karen Whitfield,Southeast,Medium Box,$8.00,"1,400","$11,200.00",Net 30,Delivered
100399,05/01/2026,Pinnacle Distribution Corp,Atlanta,GA,Karen Whitfield,Midwest,Medium Box,$8.00,"1,125","$9,000.00",Net 30,Invoiced
100400,02/01/2026,Ironwood Distribution Inc,Indianapolis,IN,Priya Natarajan,Southwest,Large Box,$12.00,"1,025","$12,300.00",Net 45,Shipped
100401,10/19/2025,Meridian Logistics Group,Columbus,OH,Karen Whitfield,Southwest,Small Box,$6.00,"1,300","$7,800.00",Net 45,Delivered
100402,01/29/2026,Lakeshore Packaging Solutions,Milwaukee,WI,Rachel Ortiz,Northeast,Small Box,$6.00,"1,550","$9,300.00",Net 45,Shipped
100403,08/12/2025,National Fulfillment Partners,Memphis,TN,Nicole Fenwick,Southeast,Large Box,$12.00,"1,550","$18,600.00",Net 30,Invoiced
100404,05/29/2026,Crescent Manufacturing Group,New Orleans,LA,Marcus Doyle,Midwest,Small Box,$6.00,"1,450","$8,700.00",Net 45,Invoiced
100405,07/30/2025,Summit Manufacturing LLC,Pittsburgh,PA,Rachel Ortiz,Northeast,Medium Box,$8.00,"1,625","$13,000.00",Net 45,Delivered
100406,06/02/2026,Granite State Packaging,Manchester,NH,Marcus Doyle,Northeast,Small Box,$6.00,"1,150","$6,900.00",Net 45,Shipped
100407,12/25/2025,Atlantic Coast Distributors,Norfolk,VA,Angela Brooks,Southeast,Medium Box,$8.00,"1,125","$9,000.00",Net 45,Pending
100408,08/30/2025,Sunbelt Distribution LLC,Tampa,FL,Karen Whitfield,Midwest,Medium Box,$8.00,"1,275","$10,200.00",Net 45,Delivered
100409,04/22/2026,Vanguard Retail Supply,Minneapolis,MN,James Peterson,Southwest,Small Box,$6.00,"1,375","$8,250.00",Net 30,Pending
100410,09/24/2025,Ironwood Distribution Inc,Indianapolis,IN,Angela Brooks,Northeast,Small Box,$6.00,"1,700","$10,200.00",Net 45,Delivered
100411,03/18/2026,Meridian Logistics Group,Columbus,OH,Karen Whitfield,Southeast,Large Box,$12.00,"1,475","$17,700.00",Net 30,Processing
100412,09/30/2025,Highland Retail Partners,Salt Lake City,UT,Karen Whitfield,West,Small Box,$6.00,"1,750","$10,500.00",Net 45,Delivered
100413,11/05/2025,Redwood Retail Group,Sacramento,CA,David Kim,Midwest,Large Box,$12.00,"1,575","$18,900.00",Net 30,Delivered
100414,07/27/2025,Midwest Supply Chain Inc,Chicago,IL,Nicole Fenwick,Northeast,Medium Box,$8.00,"1,075","$8,600.00",Net 60,Pending
100415,12/07/2025,Cascade Industrial Supply,Portland,OR,Nicole Fenwick,Southwest,Large Box,$12.00,"1,375","$16,500.00",Net 30,Invoiced
100416,12/03/2025,Granite State Packaging,Manchester,NH,Tom Sullivan,Southwest,Medium Box,$8.00,"1,600","$12,800.00",Due on Receipt,Processing
100417,10/09/2025,Granite State Packaging,Manchester,NH,Nicole Fenwick,Southeast,Large Box,$12.00,"1,000","$12,000.00",Due on Receipt,Shipped
100418,04/04/2026,Ironwood Distribution Inc,Indianapolis,IN,Karen Whitfield,Midwest,Large Box,$12.00,"1,775","$21,300.00",Net 45,Invoiced
100419,12/05/2025,Union Pacific Warehousing,Omaha,NE,Nicole Fenwick,Southeast,Medium Box,$8.00,"1,500","$12,000.00",Due on Receipt,Processing
100420,09/11/2025,Timberline Wholesale Inc,Boise,ID,Marcus Doyle,Northeast,Large Box,$12.00,"1,925","$23,100.00",Net 60,Delivered
100421,01/07/2026,Lakeshore Packaging Solutions,Milwaukee,WI,Marcus Doyle,West,Large Box,$12.00,"1,525","$18,300.00",Net 30,Invoiced
100422,08/08/2025,Heartland Shipping Co,Des Moines,IA,Karen Whitfield,Southwest,Small Box,$6.00,"1,975","$11,850.00",Net 30,Delivered
100423,12/09/2025,Highland Retail Partners,Salt Lake City,UT,Rachel Ortiz,Midwest,Medium Box,$8.00,"1,475","$11,800.00",Net 30,Shipped
100424,10/12/2025,Coastal Retail Holdings,Charleston,SC,Brian Castillo,Northeast,Large Box,$12.00,"1,100","$13,200.00",Net 30,Delivered
100425,01/25/2026,Coastal Retail Holdings,Charleston,SC,David Kim,Southeast,Medium Box,$8.00,"1,325","$10,600.00",Net 30,Pending
100426,08/16/2025,Midwest Supply Chain Inc,Chicago,IL,Angela Brooks,West,Large Box,$12.00,"1,225","$14,700.00",Net 60,Delivered
100427,08/16/2025,Timberline Wholesale Inc,Boise,ID,David Kim,Southwest,Small Box,$6.00,"1,050","$6,300.00",Net 45,Delivered
100428,09/28/2025,Meridian Logistics Group,Columbus,OH,Rachel Ortiz,Southwest,Small Box,$6.00,"1,775","$10,650.00",Net 45,Shipped
100429,08/22/2025,Metro Fulfillment Services,Newark,NJ,Priya Natarajan,Northeast,Large Box,$12.00,"1,075","$12,900.00",Net 60,Processing
100430,09/05/2025,Midwest Supply Chain Inc,Chicago,IL,Rachel Ortiz,Midwest,Small Box,$6.00,"1,650","$9,900.00",Due on Receipt,Shipped
100431,04/27/2026,Great Lakes Packaging Co,Cleveland,OH,Marcus Doyle,Northeast,Large Box,$12.00,"1,200","$14,400.00",Due on Receipt,Delivered
100432,09/04/2025,Union Pacific Warehousing,Omaha,NE,David Kim,Northeast,Large Box,$12.00,"1,975","$23,700.00",Net 30,Shipped
100433,04/20/2026,Lakeshore Packaging Solutions,Milwaukee,WI,Rachel Ortiz,Southwest,Large Box,$12.00,"1,400","$16,800.00",Net 45,Shipped
100434,10/18/2025,Highland Retail Partners,Salt Lake City,UT,Angela Brooks,Midwest,Medium Box,$8.00,"1,900","$15,200.00",Net 30,Invoiced
100435,05/12/2026,Summit Manufacturing LLC,Pittsburgh,PA,Angela Brooks,Southwest,Medium Box,$8.00,"1,900","$15,200.00",Net 45,Shipped
100436,11/21/2025,Bluegrass Wholesale Co,Louisville,KY,Rachel Ortiz,Southeast,Small Box,$6.00,"1,900","$11,400.00",Net 60,Delivered
100437,04/05/2026,Metro Fulfillment Services,Newark,NJ,Rachel Ortiz,Midwest,Medium Box,$8.00,"1,550","$12,400.00",Net 60,Delivered
100438,04/16/2026,Atlantic Coast Distributors,Norfolk,VA,Rachel Ortiz,Midwest,Large Box,$12.00,"1,025","$12,300.00",Net 30,Delivered
100439,11/21/2025,Pinnacle Distribution Corp,Atlanta,GA,James Peterson,West,Medium Box,$8.00,"1,775","$14,200.00",Net 45,Delivered
100440,09/20/2025,Union Pacific Warehousing,Omaha,NE,Tom Sullivan,Midwest,Small Box,$6.00,"1,825","$10,950.00",Net 60,Invoiced
100441,10/21/2025,Heartland Shipping Co,Des Moines,IA,Rachel Ortiz,Midwest,Large Box,$12.00,"1,175","$14,100.00",Net 30,Delivered
100442,06/23/2026,Ironwood Distribution Inc,Indianapolis,IN,Brian Castillo,Northeast,Small Box,$6.00,"1,725","$10,350.00",Net 30,Invoiced
100443,09/11/2025,Silverline Consumer Brands,Denver,CO,Tom Sullivan,Southwest,Small Box,$6.00,"1,325","$7,950.00",Net 30,Shipped
100444,07/29/2025,Summit Manufacturing LLC,Pittsburgh,PA,Tom Sullivan,Northeast,Small Box,$6.00,"1,500","$9,000.00",Net 30,Processing
100445,10/12/2025,Metro Fulfillment Services,Newark,NJ,David Kim,Southeast,Medium Box,$8.00,"1,050","$8,400.00",Net 30,Invoiced
100446,09/11/2025,Sunbelt Distribution LLC,Tampa,FL,Nicole Fenwick,Midwest,Large Box,$12.00,"1,375","$16,500.00",Net 45,Invoiced
100447,04/27/2026,Union Pacific Warehousing,Omaha,NE,Angela Brooks,Midwest,Large Box,$12.00,"2,000","$24,000.00",Net 30,Processing
100448,05/24/2026,Frontier Consumer Supply,Albuquerque,NM,David Kim,Southeast,Small Box,$6.00,"2,000","$12,000.00",Net 45,Pending
100449,05/11/2026,Metro Fulfillment Services,Newark,NJ,Tom Sullivan,West,Large Box,$12.00,"1,375","$16,500.00",Net 30,Invoiced
100450,09/04/2025,Midwest Supply Chain Inc,Chicago,IL,Karen Whitfield,West,Medium Box,$8.00,"1,875","$15,000.00",Due on Receipt,Processing
100451,07/17/2025,Midwest Supply Chain Inc,Chicago,IL,David Kim,West,Large Box,$12.00,"1,650","$19,800.00",Net 45,Processing
100452,09/11/2025,Cascade Industrial Supply,Portland,OR,Marcus Doyle,Southeast,Medium Box,$8.00,"1,325","$10,600.00",Net 30,Pending
100453,08/15/2025,Metro Fulfillment Services,Newark,NJ,David Kim,Southwest,Large Box,$12.00,"1,275","$15,300.00",Net 30,Invoiced
100454,12/27/2025,Summit Manufacturing LLC,Pittsburgh,PA,Marcus Doyle,Northeast,Large Box,$12.00,"1,400","$16,800.00",Net 30,Delivered
100455,09/24/2025,Blue Ridge Logistics,Charlotte,NC,James Peterson,Southwest,Medium Box,$8.00,"1,550","$12,400.00",Net 30,Invoiced
100456,04/22/2026,Crescent Manufacturing Group,New Orleans,LA,Tom Sullivan,Southeast,Medium Box,$8.00,"1,075","$8,600.00",Net 60,Shipped
100457,07/11/2025,National Fulfillment Partners,Memphis,TN,Marcus Doyle,Northeast,Medium Box,$8.00,"1,175","$9,400.00",Net 60,Shipped
100458,08/08/2025,Silverline Consumer Brands,Denver,CO,Marcus Doyle,Midwest,Small Box,$6.00,"1,625","$9,750.00",Net 60,Invoiced
100459,02/06/2026,Highland Retail Partners,Salt Lake City,UT,Priya Natarajan,West,Medium Box,$8.00,"1,150","$9,200.00",Net 30,Delivered
100460,10/06/2025,Redwood Retail Group,Sacramento,CA,Nicole Fenwick,West,Medium Box,$8.00,"1,675","$13,400.00",Net 30,Delivered
100461,07/26/2025,Bluegrass Wholesale Co,Louisville,KY,Nicole Fenwick,Southwest,Large Box,$12.00,"1,050","$12,600.00",Net 30,Delivered
100462,11/28/2025,Metro Fulfillment Services,Newark,NJ,Brian Castillo,Southwest,Large Box,$12.00,"1,100","$13,200.00",Net 30,Shipped
100463,11/27/2025,Frontier Consumer Supply,Albuquerque,NM,James Peterson,Northeast,Medium Box,$8.00,"1,800","$14,400.00",Net 30,Delivered
100464,06/04/2026,Great Lakes Packaging Co,Cleveland,OH,Nicole Fenwick,Southwest,Large Box,$12.00,"1,375","$16,500.00",Net 60,Delivered
100465,02/14/2026,Continental Freight Solutions,Dallas,TX,James Peterson,Southwest,Medium Box,$8.00,"1,225","$9,800.00",Net 60,Invoiced
100466,09/16/2025,Granite State Packaging,Manchester,NH,Marcus Doyle,Northeast,Small Box,$6.00,"1,350","$8,100.00",Net 60,Delivered
100467,04/28/2026,Summit Manufacturing LLC,Pittsburgh,PA,Karen Whitfield,Southwest,Small Box,$6.00,"1,425","$8,550.00",Due on Receipt,Invoiced
100468,03/01/2026,Heartland Shipping Co,Des Moines,IA,Tom Sullivan,Southwest,Medium Box,$8.00,"1,075","$8,600.00",Net 30,Pending
100469,07/18/2025,Prairie State Logistics,Kansas City,MO,Nicole Fenwick,West,Small Box,$6.00,"1,625","$9,750.00",Net 30,Processing
100470,02/15/2026,Midwest Supply Chain Inc,Chicago,IL,Priya Natarajan,Southeast,Large Box,$12.00,"1,125","$13,500.00",Net 30,Shipped
100471,06/15/2026,Lakeshore Packaging Solutions,Milwaukee,WI,Priya Natarajan,West,Medium Box,$8.00,"1,325","$10,600.00",Due on Receipt,Processing
100472,08/04/2025,Union Pacific Warehousing,Omaha,NE,Nicole Fenwick,Southwest,Small Box,$6.00,"1,325","$7,950.00",Net 60,Delivered
100473,07/07/2025,Metro Fulfillment Services,Newark,NJ,Brian Castillo,West,Small Box,$6.00,"1,800","$10,800.00",Net 30,Delivered
100474,09/14/2025,Silverline Consumer Brands,Denver,CO,Brian Castillo,Northeast,Large Box,$12.00,"1,575","$18,900.00",Net 60,Invoiced
100475,04/01/2026,Blue Ridge Logistics,Charlotte,NC,Rachel Ortiz,Midwest,Medium Box,$8.00,"1,675","$13,400.00",Net 30,Invoiced
100476,07/20/2025,Midwest Supply Chain Inc,Chicago,IL,Rachel Ortiz,Southeast,Small Box,$6.00,"1,625","$9,750.00",Net 45,Delivered
100477,01/19/2026,Riverside Packaging Corp,Cincinnati,OH,David Kim,Southeast,Large Box,$12.00,"1,775","$21,300.00",Net 30,Delivered
100478,01/07/2026,Meridian Logistics Group,Columbus,OH,Angela Brooks,Midwest,Medium Box,$8.00,"1,875","$15,000.00",Net 30,Invoiced
100479,08/20/2025,Frontier Consumer Supply,Albuquerque,NM,Tom Sullivan,Southeast,Medium Box,$8.00,"2,000","$16,000.00",Net 45,Invoiced
100480,12/12/2025,Great Lakes Packaging Co,Cleveland,OH,Rachel Ortiz,West,Small Box,$6.00,"1,100","$6,600.00",Net 30,Delivered
100481,01/25/2026,Granite State Packaging,Manchester,NH,Nicole Fenwick,Midwest,Large Box,$12.00,"1,525","$18,300.00",Net 60,Shipped
100482,06/29/2026,Atlantic Coast Distributors,Norfolk,VA,Priya Natarajan,West,Small Box,$6.00,"1,025","$6,150.00",Net 30,Pending
100483,10/11/2025,Metro Fulfillment Services,Newark,NJ,Tom Sullivan,Northeast,Medium Box,$8.00,"1,050","$8,400.00",Due on Receipt,Invoiced
100484,11/18/2025,Ironwood Distribution Inc,Indianapolis,IN,James Peterson,West,Medium Box,$8.00,"1,650","$13,200.00",Due on Receipt,Invoiced
100485,11/01/2025,Ironwood Distribution Inc,Indianapolis,IN,Brian Castillo,Southwest,Large Box,$12.00,"1,975","$23,700.00",Net 60,Invoiced
100486,12/27/2025,Cascade Industrial Supply,Portland,OR,Angela Brooks,Northeast,Medium Box,$8.00,"1,025","$8,200.00",Net 30,Shipped
100487,04/19/2026,Sunbelt Distribution LLC,Tampa,FL,Tom Sullivan,Southeast,Small Box,$6.00,"1,225","$7,350.00",Net 45,Delivered
100488,01/26/2026,Atlantic Coast Distributors,Norfolk,VA,Karen Whitfield,Southwest,Large Box,$12.00,"1,650","$19,800.00",Net 30,Invoiced
100489,10/23/2025,Summit Manufacturing LLC,Pittsburgh,PA,Angela Brooks,Midwest,Medium Box,$8.00,"1,925","$15,400.00",Net 30,Delivered
100490,11/07/2025,Summit Manufacturing LLC,Pittsburgh,PA,Angela Brooks,West,Small Box,$6.00,"1,400","$8,400.00",Net 45,Shipped
100491,06/05/2026,Frontier Consumer Supply,Albuquerque,NM,David Kim,West,Small Box,$6.00,"1,600","$9,600.00",Net 45,Delivered
100492,08/25/2025,Prairie State Logistics,Kansas City,MO,David Kim,Midwest,Small Box,$6.00,"1,325","$7,950.00",Net 60,Delivered
100493,06/30/2026,Highland Retail Partners,Salt Lake City,UT,Angela Brooks,Southeast,Large Box,$12.00,"1,525","$18,300.00",Net 60,Pending
100494,05/04/2026,Redwood Retail Group,Sacramento,CA,David Kim,Southeast,Small Box,$6.00,"1,025","$6,150.00",Net 45,Processing
100495,11/10/2025,Highland Retail Partners,Salt Lake City,UT,Rachel Ortiz,Southwest,Small Box,$6.00,"1,025","$6,150.00",Net 45,Processing
100496,10/06/2025,Cascade Industrial Supply,Portland,OR,Tom Sullivan,West,Small Box,$6.00,"1,800","$10,800.00",Net 30,Processing
100497,12/31/2025,Atlantic Coast Distributors,Norfolk,VA,Priya Natarajan,West,Large Box,$12.00,"1,300","$15,600.00",Net 30,Shipped
100498,11/10/2025,Timberline Wholesale Inc,Boise,ID,Nicole Fenwick,Southeast,Small Box,$6.00,"1,925","$11,550.00",Net 30,Shipped
100499,12/29/2025,Summit Manufacturing LLC,Pittsburgh,PA,Angela Brooks,Southwest,Medium Box,$8.00,"1,375","$11,000.00",Net 30,Delivered
100500,08/30/2025,Prairie State Logistics,Kansas City,MO,Brian Castillo,West,Small Box,$6.00,"1,075","$6,450.00",Net 30,Shipped
,,,,,,,,Total:,"749,150","$6,461,900.00",,
